comment,label
quá tệ máy gì mà 3 tr đâu phải nhỏ mà mua máy về chạy không nổi hay đứng màn hình xem youtube cũng không chạy nổi tệ quá tệ ra nâng cấp máy khác thì đòi lại tay phon hàng tặng chứ đâu phải kèm theo máy mà cũng thu lại,"[('PERFORMANCE', 'Negative'), ('PRICE', 'Neutral'), ('SER&ACC', 'Negative')]"
máy n ok a 23 này rất tuyệt vời trong tâm giá bắt sóng khoe pin trâu câu hình tuy thấp những sai rất ok,"[('FEATURES', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Neutral'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
cấu hình không mượt đúng mức giá chơi liên quân cũng bị giật sử dụng không thoait mái nhận diện vân tay quá chậm nhận diện khuôn mặt cũng rất chậm phải đặt ngay mặt thiếu ánh sáng không nhận diện,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Negative'), ('PRICE', 'Neutral')]"
pin mau hết nóng máy khi chạy wifi 3 g càng nóng van không thực nhảy nhieu nuc không được,"[('FEATURES', 'Negative'), ('BATTERY', 'Negative'), ('PERFORMANCE', 'Negative')]"
cảm nhận sau 4 tháng sử dụng thiết kế bình thường camera lồi khó chịu dễ trầy màng hình tạm ổn không đẹp như màng amolet hiệu năng tốt với tác vụ cơ bản chơi liên quân bật được maxseting nhưng rất nóng phải hạ xuống trung bình thì mới chơi được pin trâu sạc nhanh theo máy hơi nóng có khi lên tới 46 độ nên mình mua sạc thường xài nói chung trong tầm giá này không nên chọn con này chẳng khác nào lò sưởi chuẩn bị đổi máy mới nên không nói gì thêm lần đầu cũng như lần cuối,"[('SCREEN', 'Neutral'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Neutral'), ('DESIGN', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Negative')]"
mua được 1 tuần xài ok mượt pin trâu có cái ch play nó hay mất kết nối còn lại mọi thứ ok,"[('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
lần đầu tiên mua cái máy mà tui cảm thấy ưng đến vậy tuyệt vời trong tầm giá chả có cái gì để mà chê game cả ngày không cho nghỉ vẩn ok,"[('PERFORMANCE', 'Neutral'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
chơi game ok pin trâu cái gì cug tốt camera thì tầm ggìa này thì cug tạm được chụp hình không đẹp chơi game chọn mấy này là ok sử dụng khôg nog máy mới mua được hơn tuần sai ok làm,"[('CAMERA', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
máy bắt wifi rất chậm thường xuyên treo màn hình phải khởi động lại mới dùng được điện thoại mới gần 2 tháng mà cùi bắp quá,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Negative'), ('GENERAL', 'Negative')]"
dùng chán luôn mới lấy chưa được tuần đã lỗi mở khóa khuân mặt sạc thì vào chậm pin thì hết nhanh,"[('FEATURES', 'Negative'), ('BATTERY', 'Negative'), ('GENERAL', 'Negative')]"
pin tuột nhanh tuy thiết kế đẹp nhưng hơi dày nặng cầm lâu mỏi tay vô cùng bỏ túi không được tiện,"[('BATTERY', 'Negative'), ('DESIGN', 'Neutral')]"
máy xài rất ok chụp hình cũng đẹp máy cầm thấy mỏng chơi game thì cũng tạm được thấy trong tầm giá 8 tr không đáng xíu nào dòng này hay bị lỗi bluetoh khi nghe nhạc ae nào mua máy thì nên nhớ thử bluetoth trước khi lấy dòng này lỗi bluetoth khi nghe nhạc nó cứ dựt dựt thử 5 đến 10 p sẽ có lỗi,"[('CAMERA', 'Positive'), ('FEATURES', 'Negative'), ('PERFORMANCE', 'Neutral'), ('DESIGN', 'Positive'), ('PRICE', 'Negative'), ('GENERAL', 'Positive')]"
cảm biến màn hình quá tệ thua cả điện thoại rẻ hơn mức giá cảm ứng thường xuyên tự nhảy,"[('FEATURES', 'Negative'), ('PRICE', 'Neutral')]"
em đã dành hết mùa lúa vừa rồi mới mua được iphone 11 pro max negative negative negative giờ đến cuối năm phải nhịn ăn negative negative negative có mối từ iphone ma đêm nào cũng mơ thấy ác mộng negative đúng là thứ rửa tiền của các đại gia người mỹ đang hút máu negative,[]
máy xài tốt và đáp ứng đủ nhu cầu cơ bản màn hình to pin trâu hdh nượt mà bộ nhớ va ram đủ dùng cho những yêu cầu cơ bản lướt wed xem phim online chất mang xa hoi cảm ơn samsung,"[('SCREEN', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('STORAGE', 'Neutral'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
chụp ảnh rất ưng loa cũng ok còn một số điểm không ok là cảm ứng dù mới mua nhưng cảm ứng không được nhạy hay nhảy linh tinh copy trên link cũng không được như những điện thoại khác mạng rất kém dù tốc độ cao nhưng vào mạng xã hội zalo xem hình chỉ thấy quay pin hao nhanh dù mới sạc đầy nhưng lướt vài cái là đã tụt kể cả không dùng gì nhưng để qua đêm cũng thấy tụt còn 98 trong khi con moto vào zalo mạng xã hội xem hết bộ phim và để qua đêm vẫn 100,"[('CAMERA', 'Positive'), ('FEATURES', 'Neutral'), ('BATTERY', 'Negative')]"
xài rất ok sạc rất nhanh pin cũng không đến nổi nào tệ như mấy bạn đánh giá so sánh pin 4000 mah với 5000 mah sao công bằng,"[('BATTERY', 'Positive'), ('GENERAL', 'Positive')]"
mới mua cho vợ tầm 1 tuần mà cảm ứng không nhạy máy đơ gọi điện thì nói chuyện tầm 1 phut còn về sau thì bên kia nói không nghe gì đã thử gọi nhiều người đều vậy để lên đổi lại,"[('FEATURES', 'Negative'), ('PERFORMANCE', 'Neutral')]"
sau khi em dùng được 3 tháng thì em có bảo hành bảo hành về xong thì mất luôn vân tay mesenger thì không còn vừa cal video vừa ra nhắn tin được nữa,"[('PERFORMANCE', 'Negative'), ('SER&ACC', 'Negative')]"
máy sử dụng 2 tháng toàn bộ ok hết chỉ làm pin mau tục thôi vân tay nhạy máy cấu hình mạnh chơi game không negative tốt sao,"[('FEATURES', 'Positive'), ('BATTERY', 'Negative'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
chơi game bị nhảy cảm ứng 1 ngón di chuyển 1 ngón ra kil khi lướt ngón ra kil thì ngón di chuyển bị mất,"[('FEATURES', 'Negative')]"
mới mua 3 ngày tại đmx nhưng xem youtube hình ảnh nhợt nhạt không được sắc nét kể cả facebook cũng vậy cứ bị nhờ nhờ camera trước chụp ảnh nhạt lắm không bằng con huawei6yl tôi mua hơn 3 nămđang dùng hình ảnh xuất sắc đẹp hơn camera chụp còn tươi hơn,"[('SCREEN', 'Negative'), ('CAMERA', 'Negative')]"
mới mua được 2 ngày theo đánh giá của mình máy này mọi chức năng đều ở mức trung bình khá độ sáng trưng bình loa màn hình v chỉ duy nhất không chấp nhận được viên pin 5020 mà tuột nhanh hơn pin 4 k bấm bấm là tuột,"[('SCREEN', 'Neutral'), ('FEATURES', 'Neutral'), ('BATTERY', 'Negative'), ('GENERAL', 'Neutral')]"
máy mới mua hồi sáng nhưng mình đánh giá máy rất chắc chắn rất đẹp nhiều người đánh giá máy nóng hao pin nhanh nhưng mình thấy máy chỉ ấm pin cũng đủ dùng không tuột nhanh cảm ơn cô nhân viên linh nga bên tgd quỳnh côi quỳnh phụ thái bình rất nhiệt tình và xinh gái cười duyên,"[('BATTERY', 'Neutral'), ('PERFORMANCE', 'Neutral'), ('DESIGN', 'Positive'), ('SER&ACC', 'Positive')]"
điện thoại samsung rất ok nhưng vân tay mở rất là nhiều lần mới được chơi game hơn bị giật lát nhẹ pin khá trâu chơi hai ngày mới hết,"[('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Negative'), ('SER&ACC', 'Positive')]"
khá tốt pin khi không hoạt động trừ 4 còn lại mọi thứ okgame mượt không nóng máy khi hoạt động tiêu hao pin khá ổn,"[('BATTERY', 'Neutral'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
bản màu xanh lá cây siêu đẹp sạc nhanh pin trâu camera chụp hình rất đẹp nhưng hơi bị ảo quá vân tay không nhạy màn hình 64 inch xem phim rất thích,"[('SCREEN', 'Positive'), ('CAMERA', 'Neutral'), ('FEATURES', 'Negative'), ('BATTERY', 'Positive'), ('DESIGN', 'Positive')]"
mới mua máy này ok chất mượt như 1 số chỗ chạy ok tóm lại là mk săn thành công sau 1 tuần mong nó,"[('FEATURES', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
quá tuyệt vời máy mượt cam đẹp sạc nhanh màn hình hiển thị sắc net không có gì để chê cả,"[('SCREEN', 'Positive'), ('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
mình vừa lấy dùng thấy trước mắt cũng tạm ổn cảm ứng mượt camera không chê được máy cầm rất nhẹ nhưng mình thấy vị trí mở khóa vân tay thấp,"[('CAMERA', 'Positive'), ('FEATURES', 'Positive'), ('DESIGN', 'Neutral'), ('GENERAL', 'Neutral')]"
máy xài mượt pin trâu lại xạc rất nhanh camera hay màn hình hiển thị đẹp rất hài lòng ngon hơn con không e cũ đã xài rất nhiều,"[('SCREEN', 'Positive'), ('CAMERA', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('GENERAL', 'Positive')]"
trong tầm giá máy này là vô địch chơi game ngon mượt pin khủng nhưng mk mua phải máy bị lỗi nhỏ phần đa nhiệm khi chơi pubg bấm đa nhiệm thì màn hình bị mờ rồi bị đơ nhẹ một tý mới thoát ra đa nhiệm được nếu máy bị lỗi như vậy thì có đổi miễn phí máy khác được không ạ,"[('BATTERY', 'Negative'), ('PERFORMANCE', 'Neutral'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
mình mới mua được 1 tuần hình ảnh không sắc nét không thật hối hận quá máy nặng đang tính đổi con khác mà nghe nói thu lại 80 thui,"[('SCREEN', 'Negative'), ('DESIGN', 'Negative'), ('GENERAL', 'Negative')]"
đã mua 1 em cho bố mẹ dùng thấy mọi người đánh giá không tốt lắm lỗi pin nên khá lo lắng trước khi mua ủng hộ vinsmart nên vẫn chốt mua sau 1 tuần dùng thì trừ camera trước màu kém nhợt nhạt thì mọi thứ là ok mong vinsmart có thể cập nhật phần mềm để chỉnh màu camera trước cho ổn hơn,"[('CAMERA', 'Negative'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
mua mới 5 ngày gọi cho người thân ái cũng kêu loa nhỏ nói không nghe rõ chạy qua tgd kiểm tra 2 lần nhan viên cu kêu bình thường thực sự rất buồn xin đổi qua điện thoại khác nhưng không được họ nói hết trả góp muốn đổi phải trả 20 chan,"[('FEATURES', 'Negative'), ('SER&ACC', 'Negative')]"
máy chạy mượt os của máy được tùy biến có nhiều tính năng hay quả n lý ram tốt đã số với opo a5 2020 và kết quả y11 trống từ 22 g còn a5 bản 4 g ram trống 14 15 g trở xuống khi chưa cài ap còn a5 3 g ram thì trống 17 18 g không hiểu sao a5 4 g lại trống ít hơn a5 3 g và mình đã chọn y11,"[('PERFORMANCE', 'Positive')]"
điện thoại mới mua chưa được 1 tháng mà negative k chạy không nổi thấy mua cái này tiếc thật đó uổng 7 tr,"[('PERFORMANCE', 'Negative'), ('PRICE', 'Negative')]"
sài rất đã nha mn rất là ưng ý positive thật tuyệt vời khi t sở hữu được chiếc điện thoại này yêu yêu,"[('GENERAL', 'Positive')]"
tốt siêu bền huyền thoại n ok a bắt wifi đập chết hết các loại iphone chiếu màn hình điện thoại lên tivi rất nhanh rất đáng tiền tôi yêu n ok a,"[('FEATURES', 'Positive'), ('DESIGN', 'Positive'), ('PRICE', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
mua được 3 ngày cũng có một số lỗi nhỏ nhưng không đáng kể lúc chưa bật chế độ tiết kiệm pin thì tuột hơi nhanh nhưng bật rồi thì trâu bò phải nói cả ngày lên facebok chơi game gần 1 h sáng còn 30 pin chơi pubg mobile thì hơi nóng thật nhưng không nóng lắm còn chơi mấy game bình thường thì ôi thôi siêu phẩm,"[('BATTERY', 'Neutral'), ('PERFORMANCE', 'Neutral'), ('GENERAL', 'Neutral')]"
mua và dùng được 3 ngày máy mượt và khá nhanh mọi tác vụ bắt sóng 4 g và wifi chỉ tạm ổn tầm 3 vạch sóng pin cũng tạm ok đủ dùng 1 ngày nếu vào mạng miệt mài mà không chơi game nói chung là là ưng mỗi tội mua máy khi giá 135 tr thì hôm sau còn 12990 tr híc,"[('FEATURES', 'Positive'), ('BATTERY', 'Neutral'), ('PERFORMANCE', 'Positive'), ('PRICE', 'Negative'), ('GENERAL', 'Positive')]"
vừa mua được 3 ngày mà xài thì không vừa ý cám biến vân tay thì chậm pin thì nhanh hết xài có xíu là nóng máy chất lượng hình ảnh thì không như mong đợi màu sắc không được rõ giống kiểu bị nhòe sai lầm từ trước giờ khi mua điện thoại,"[('SCREEN', 'Negative'), ('FEATURES', 'Negative'), ('BATTERY', 'Negative'), ('PERFORMANCE', 'Negative'), ('GENERAL', 'Negative')]"
máy mới mua rất tin dùng các sản phẩm của samsung và thấy s20 lần này có nhiều đột phá hay,"[('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
dùng rất tuyệt hiệu năng ổn định ngoại hình quá đẹp sạc nhanh chỉ cần 30 p thì dùng được cả ngày,"[('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('GENERAL', 'Positive')]"
cài mở khóa nhận diện khuôn mặt thì khỏi chê cực nhạy nhaai chưa cài thì thử đi mn,"[('FEATURES', 'Positive'), ('PERFORMANCE', 'Positive')]"
sản phẩm rất tốt nhưng mình mới mua mà pin xài được co 1 ngày là hết à có thể nào khắc phục được không vậy a,"[('BATTERY', 'Negative'), ('GENERAL', 'Positive')]"
chơi liên quân không hề mượt ram 4 gb nhưng mà kiểm tra thì không quá gb chất lượng kém cứ cập nhập phiên bản mới là sẽ negative hơn thất vọng,"[('PERFORMANCE', 'Negative')]"
quá mượt tốt ok mượt mức tưởng tượng mượt hơn mà pin cũng trâu hơn tưởng đốt pin như aple nhưng lên vừa mượt pin vừa trâu mượt như màn 90 hz,"[('SCREEN', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive')]"
mới mua hôm qua máy khá mạnh tuy pin hơi nhanh hao nhưng cũng ổn chơi game fps được 60 cảm biến vân tay quá nhạy,"[('FEATURES', 'Negative'), ('BATTERY', 'Neutral'), ('PERFORMANCE', 'Positive')]"
sử dụng nhỏ gọn chơi game mượt đảm bảo xài bao êm pin sử dụng khá ok nếu sử dụng wifi cảm ứng mượt mà phù hợp giới nữ văn phòng,"[('FEATURES', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive')]"
máy ok trong tầm giá các thao tác mượt pin trâu internet nhanh có điều là icon hơi lớn 1 chút,"[('FEATURES', 'Positive'), ('BATTERY', 'Positive'), ('PERFORMANCE', 'Negative'), ('PRICE', 'Neutral'), ('GENERAL', 'Positive')]"
nhận máy hqa thấy các bạn nói pin trâu nhưng mình thấy máy của mình thì pin yếu quá mọi thứ khác thì ok,"[('BATTERY', 'Negative'), ('GENERAL', 'Positive')]"
rất tuyệt vời máy đẹp chạy mượt hơn cả mong đợi camera đẹp cấu hình cực mạnh màu sắc đẹp nhân viên nhiệt tình vui vẻ,"[('SCREEN', 'Positive'), ('CAMERA', 'Positive'), ('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
mới mua 1 ngày xài cũng ổn lắm mình chỉ thắc mắc sao nghe được có 1 bên loa hay do điện thoại giờ nó thế,"[('FEATURES', 'Neutral'), ('GENERAL', 'Positive')]"
iphone 8 plus thì có màu vàng gold sữa độc quyền nên cầm nó trên tay dân có chút hiểu biết về smartphone vẫn biết là 8 nhé hiệu năng thì khỏi bàn xs max chip a12 con này thì a11 nhanh như điện luôn ngoại hình thì lung linh vì được gia công bằng kính nên nhìn rất sang trọng thế giới di động thì chăm sóc khách hàng chu đáo đó giờ rồi nên các bạn cứ yên tâm nếu đang có ý định mua con này nhé,"[('PERFORMANCE', 'Positive'), ('DESIGN', 'Positive'), ('GENERAL', 'Positive'), ('SER&ACC', 'Positive')]"
